state,longitude,latitude,risk,pixel_area_sqkm
Mizoram,93.08747,22.772741,0.61456424,0.009177149
Mizoram,93.08837,22.772741,0.61456424,0.009177149
Mizoram,92.61855,22.771843,0.086835794,0.009177208
Mizoram,92.62484,22.771843,0.086835794,0.009177208
Mizoram,92.62843,22.771843,0.08544521,0.009177208
Mizoram,92.62933,22.771843,0.08544521,0.009177208
Mizoram,92.72815,22.771843,0.61996794,0.009177208
Mizoram,92.73892,22.771843,0.09224243,0.009177208
Mizoram,92.76408,22.771843,0.61882824,0.009177208
Mizoram,92.76498,22.771843,0.61882824,0.009177208
Mizoram,92.76588,22.771843,0.61882824,0.009177208
Mizoram,92.77037,22.771843,0.61927634,0.009177208
Mizoram,92.77126,22.771843,0.61927634,0.009177208
Mizoram,92.83774,22.771843,0.08666519,0.009177208
Mizoram,92.847626,22.771843,0.06368215,0.009177208
Mizoram,92.854805,22.771843,0.61880887,0.009177208
Mizoram,92.856606,22.771843,0.61880887,0.009177208
Mizoram,92.86918,22.771843,0.08218363,0.009177208
Mizoram,92.87277,22.771843,0.08218363,0.009177208
Mizoram,92.87367,22.771843,0.08218363,0.009177208
Mizoram,92.876366,22.771843,0.08218363,0.009177208
Mizoram,92.877266,22.771843,0.07827361,0.009177208
Mizoram,92.87817,22.771843,0.07827361,0.009177208
Mizoram,92.87907,22.771843,0.07827361,0.009177208
Mizoram,92.87996,22.771843,0.07827361,0.009177208
Mizoram,92.88086,22.771843,0.07827361,0.009177208
Mizoram,92.88176,22.771843,0.07827361,0.009177208
Mizoram,92.89254,22.771843,0.6201525,0.009177208
Mizoram,92.89433,22.771843,0.6201525,0.009177208
Mizoram,92.89523,22.771843,0.61996067,0.009177208
Mizoram,92.89613,22.771843,0.61996067,0.009177208
Mizoram,92.89883,22.771843,0.61996067,0.009177208
Mizoram,93.00213,22.771843,0.61785024,0.009177208
Mizoram,93.06861,22.771843,0.07158457,0.009177208
Mizoram,93.0695,22.771843,0.07158457,0.009177208
Mizoram,93.070404,22.771843,0.07158457,0.009177208
Mizoram,93.072205,22.771843,0.07158457,0.009177208
Mizoram,92.62215,22.770945,0.086835794,0.009177267
Mizoram,92.62305,22.770945,0.086835794,0.009177267
Mizoram,92.62753,22.770945,0.08544521,0.009177267
Mizoram,92.62843,22.770945,0.08544521,0.009177267
Mizoram,92.66437,22.770945,0.09432441,0.009177267
Mizoram,92.72545,22.770945,0.61996794,0.009177267
Mizoram,92.72635,22.770945,0.61996794,0.009177267
Mizoram,92.72725,22.770945,0.61996794,0.009177267
Mizoram,92.76588,22.770945,0.61882824,0.009177267
Mizoram,92.76678,22.770945,0.61882824,0.009177267
Mizoram,92.76857,22.770945,0.61882824,0.009177267
Mizoram,92.76947,22.770945,0.61927634,0.009177267
Mizoram,92.77037,22.770945,0.61927634,0.009177267
Mizoram,92.78025,22.770945,0.6193403,0.009177267
Mizoram,92.78114,22.770945,0.6193403,0.009177267
Mizoram,92.836845,22.770945,0.08666519,0.009177267
Mizoram,92.846725,22.770945,0.06368215,0.009177267
Mizoram,92.847626,22.770945,0.06368215,0.009177267
Mizoram,92.84852,22.770945,0.06368215,0.009177267
Mizoram,92.84942,22.770945,0.06368215,0.009177267
Mizoram,92.855705,22.770945,0.61880887,0.009177267
Mizoram,92.856606,22.770945,0.61880887,0.009177267
Mizoram,92.86918,22.770945,0.08218363,0.009177267
Mizoram,92.87008,22.770945,0.08218363,0.009177267
Mizoram,92.87098,22.770945,0.08218363,0.009177267
Mizoram,92.87188,22.770945,0.08218363,0.009177267
Mizoram,92.87277,22.770945,0.08218363,0.009177267
Mizoram,92.87367,22.770945,0.08218363,0.009177267
Mizoram,92.87817,22.770945,0.07827361,0.009177267
Mizoram,92.87907,22.770945,0.07827361,0.009177267
Mizoram,92.88176,22.770945,0.07827361,0.009177267
Mizoram,92.88266,22.770945,0.07827361,0.009177267
Mizoram,92.88984,22.770945,0.6201525,0.009177267
Mizoram,92.89074,22.770945,0.6201525,0.009177267
Mizoram,92.89433,22.770945,0.6201525,0.009177267
Mizoram,92.89613,22.770945,0.61996067,0.009177267
Mizoram,92.897026,22.770945,0.61996067,0.009177267
Mizoram,92.89883,22.770945,0.61996067,0.009177267
Mizoram,93.001236,22.770945,0.61785024,0.009177267
Mizoram,93.04974,22.770945,0.07158457,0.009177267
Mizoram,93.06861,22.770945,0.07158457,0.009177267
Mizoram,92.61765,22.770046,0.086835794,0.009177326
Mizoram,92.61945,22.770046,0.086835794,0.009177326
Mizoram,92.62215,22.770046,0.086835794,0.009177326
Mizoram,92.661674,22.770046,0.09432441,0.009177326
Mizoram,92.66526,22.770046,0.09432441,0.009177326
Mizoram,92.66616,22.770046,0.09432441,0.009177326
Mizoram,92.72545,22.770046,0.61996794,0.009177326
Mizoram,92.72635,22.770046,0.61996794,0.009177326
Mizoram,92.72725,22.770046,0.61996794,0.009177326
Mizoram,92.73892,22.770046,0.09224243,0.009177326
Mizoram,92.76678,22.770046,0.61882824,0.009177326
Mizoram,92.76767,22.770046,0.61882824,0.009177326
Mizoram,92.76857,22.770046,0.61882824,0.009177326
Mizoram,92.76947,22.770046,0.61927634,0.009177326
Mizoram,92.77037,22.770046,0.61927634,0.009177326
Mizoram,92.78025,22.770046,0.6193403,0.009177326
Mizoram,92.78114,22.770046,0.6193403,0.009177326
Mizoram,92.82876,22.770046,0.0774949,0.009177326
Mizoram,92.83774,22.770046,0.08666519,0.009177326
Mizoram,92.846725,22.770046,0.06368215,0.009177326
Mizoram,92.847626,22.770046,0.06368215,0.009177326
Mizoram,92.85121,22.770046,0.61880887,0.009177326
Mizoram,92.85301,22.770046,0.61880887,0.009177326
Mizoram,92.85391,22.770046,0.61880887,0.009177326
Mizoram,92.854805,22.770046,0.61880887,0.009177326
