state,longitude,latitude,risk,pixel_area_sqkm
Nagaland,95.19762,27.006502,0.062110245,0.008874389
Nagaland,95.19762,27.005604,0.062110245,0.008874459
Nagaland,95.185036,27.004705,0.07804298,0.008874528
Nagaland,95.185936,27.003807,0.6110137,0.008874598
Nagaland,95.19852,27.003807,0.062110245,0.008874598
Nagaland,95.18414,27.002909,0.084982745,0.008874667
Nagaland,95.18684,27.000214,0.07720538,0.008874875
Nagaland,95.18953,27.000214,0.07720538,0.008874875
Nagaland,95.1509,26.995722,0.047345284,0.008875222
Nagaland,95.1518,26.995722,0.047345284,0.008875222
Nagaland,95.16258,26.992128,0.07046712,0.0088754995
Nagaland,95.14192,26.990332,0.060489733,0.008875637
Nagaland,95.19492,26.990332,0.08155277,0.008875637
Nagaland,95.13563,26.989433,0.6114253,0.008875707
Nagaland,95.13653,26.989433,0.6114253,0.008875707
Nagaland,95.13743,26.989433,0.6114253,0.008875707
Nagaland,95.13563,26.988535,0.6114253,0.008875776
Nagaland,95.13653,26.988535,0.6114253,0.008875776
Nagaland,95.13743,26.988535,0.6114253,0.008875776
Nagaland,95.13833,26.988535,0.6114253,0.008875776
Nagaland,95.17246,26.988535,0.07636997,0.008875776
Nagaland,95.13653,26.987637,0.6114253,0.008875847
Nagaland,95.13743,26.987637,0.6114253,0.008875847
Nagaland,95.13833,26.987637,0.6114253,0.008875847
Nagaland,95.143715,26.987637,0.060489733,0.008875847
Nagaland,95.18774,26.987637,0.08381997,0.008875847
Nagaland,95.12934,26.986738,0.055185903,0.008875916
Nagaland,95.133835,26.986738,0.6114253,0.008875916
Nagaland,95.14641,26.986738,0.060489733,0.008875916
Nagaland,95.2039,26.984941,0.08301478,0.008876055
Nagaland,95.123955,26.984043,0.053276442,0.008876124
Nagaland,95.11856,26.983145,0.6118766,0.008876193
Nagaland,95.123955,26.983145,0.053276442,0.008876193
Nagaland,95.14012,26.983145,0.085158244,0.008876193
Nagaland,95.122154,26.982246,0.6118766,0.008876262
Nagaland,95.142815,26.982246,0.086223714,0.008876262
